household_id,case,year,month,elec_units,water_units
case1_0114,bangkok_normal,2024,4,438.3,21.8
case1_0114,bangkok_normal,2024,5,500.6,23.4
case1_0114,bangkok_normal,2024,6,425.7,21.7
case1_0114,bangkok_normal,2024,7,394.0,23.4
case1_0114,bangkok_normal,2024,8,378.9,20.1
case1_0114,bangkok_normal,2024,9,416.2,21.7
case1_0114,bangkok_normal,2024,10,375.2,23.3
case1_0114,bangkok_normal,2024,11,364.4,24.4
case1_0114,bangkok_normal,2024,12,288.3,20.2
case1_0114,bangkok_normal,2025,1,320.6,21.1
case1_0114,bangkok_normal,2025,2,425.3,22.9
case1_0114,bangkok_normal,2025,3,481.4,27.5
case1_0114,bangkok_normal,2025,4,540.5,22.6
case1_0114,bangkok_normal,2025,5,515.5,21.8
case1_0114,bangkok_normal,2025,6,387.1,29.4
case1_0114,bangkok_normal,2025,7,356.6,24.3
case1_0114,bangkok_normal,2025,8,369.4,19.2
case1_0114,bangkok_normal,2025,9,335.4,20.3
case1_0114,bangkok_normal,2025,10,309.3,15.8
case1_0114,bangkok_normal,2025,11,272.4,20.9
case1_0114,bangkok_normal,2025,12,234.1,22.4
case1_0114,bangkok_normal,2026,1,276.0,20.0
case1_0114,bangkok_normal,2026,2,350.6,21.2
case1_0114,bangkok_normal,2026,3,386.8,25.6
case1_0114,bangkok_normal,2026,4,469.0,21.5
case1_0114,bangkok_normal,2026,5,438.1,20.6
case1_0114,bangkok_normal,2026,6,457.2,22.3
case1_0114,bangkok_normal,2026,7,395.1,21.3
case1_0114,bangkok_normal,2026,8,404.9,21.9
case1_0115,bangkok_normal,2024,3,272.7,11.5
case1_0115,bangkok_normal,2024,4,327.5,13.0
case1_0115,bangkok_normal,2024,5,310.5,13.9
case1_0115,bangkok_normal,2024,6,282.2,15.2
case1_0115,bangkok_normal,2024,7,222.1,12.8
case1_0115,bangkok_normal,2024,8,249.0,12.0
case1_0115,bangkok_normal,2024,9,225.0,12.2
case1_0115,bangkok_normal,2024,10,218.3,12.7
case1_0115,bangkok_normal,2024,11,239.8,12.2
case1_0115,bangkok_normal,2024,12,175.6,12.8
case1_0115,bangkok_normal,2025,1,211.7,11.2
case1_0115,bangkok_normal,2025,2,267.4,12.3
case1_0115,bangkok_normal,2025,3,299.1,13.5
case1_0115,bangkok_normal,2025,4,283.6,13.2
case1_0115,bangkok_normal,2025,5,223.9,14.3
case1_0115,bangkok_normal,2025,6,272.9,13.4
case1_0115,bangkok_normal,2025,7,250.5,13.6
case1_0115,bangkok_normal,2025,8,222.2,12.9
case1_0115,bangkok_normal,2025,9,243.6,12.7
case1_0115,bangkok_normal,2025,10,203.6,11.4
case1_0115,bangkok_normal,2025,11,199.2,11.0
case1_0115,bangkok_normal,2025,12,182.0,12.3
case1_0115,bangkok_normal,2026,1,164.9,12.3
case1_0115,bangkok_normal,2026,2,210.7,11.1
case1_0115,bangkok_normal,2026,3,279.7,12.5
case1_0115,bangkok_normal,2026,4,303.0,10.1
case1_0115,bangkok_normal,2026,5,315.2,11.3
case1_0115,bangkok_normal,2026,6,291.2,13.1
case1_0115,bangkok_normal,2026,7,246.7,12.2
case1_0115,bangkok_normal,2026,8,180.7,12.1
case1_0116,bangkok_normal,2024,3,846.3,6.5
case1_0116,bangkok_normal,2024,4,877.7,5.6
case1_0116,bangkok_normal,2024,5,822.6,7.5
case1_0116,bangkok_normal,2024,6,657.7,7.8
case1_0116,bangkok_normal,2024,7,659.8,7.8
case1_0116,bangkok_normal,2024,8,582.5,7.1
case1_0116,bangkok_normal,2024,9,493.8,8.2
case1_0116,bangkok_normal,2024,10,504.3,7.1
case1_0116,bangkok_normal,2024,11,647.5,7.4
case1_0116,bangkok_normal,2024,12,492.8,7.2
case1_0116,bangkok_normal,2025,1,517.9,8.0
case1_0116,bangkok_normal,2025,2,580.9,7.4
case1_0116,bangkok_normal,2025,3,575.6,7.2
case1_0116,bangkok_normal,2025,4,819.4,6.7
case1_0116,bangkok_normal,2025,5,609.1,8.6
case1_0116,bangkok_normal,2025,6,611.3,8.1
case1_0116,bangkok_normal,2025,7,612.9,7.9
case1_0116,bangkok_normal,2025,8,621.0,9.6
case1_0116,bangkok_normal,2025,9,536.1,8.1
case1_0116,bangkok_normal,2025,10,444.1,6.5
case1_0116,bangkok_normal,2025,11,466.0,6.7
case1_0116,bangkok_normal,2025,12,397.2,6.0
case1_0116,bangkok_normal,2026,1,485.7,6.3
case1_0116,bangkok_normal,2026,2,690.6,6.7
case1_0116,bangkok_normal,2026,3,682.9,7.0
case1_0116,bangkok_normal,2026,4,850.1,6.7
case1_0116,bangkok_normal,2026,5,826.3,8.6
case1_0116,bangkok_normal,2026,6,810.1,8.0
case1_0116,bangkok_normal,2026,7,695.6,7.3
case1_0116,bangkok_normal,2026,8,712.8,7.8
case1_0117,bangkok_normal,2024,3,436.2,9.9
case1_0117,bangkok_normal,2024,4,507.3,9.7
case1_0117,bangkok_normal,2024,5,468.4,12.8
case1_0117,bangkok_normal,2024,6,408.1,10.2
case1_0117,bangkok_normal,2024,7,439.7,11.4
case1_0117,bangkok_normal,2024,8,373.1,10.7
case1_0117,bangkok_normal,2024,9,291.8,9.7
case1_0117,bangkok_normal,2024,10,286.8,9.8
case1_0117,bangkok_normal,2024,11,257.4,8.5
case1_0117,bangkok_normal,2024,12,205.1,8.9
case1_0117,bangkok_normal,2025,1,220.2,8.2
case1_0117,bangkok_normal,2025,2,264.7,9.1
case1_0117,bangkok_normal,2025,3,279.3,11.0
case1_0117,bangkok_normal,2025,4,335.2,11.2
case1_0117,bangkok_normal,2025,5,361.0,9.2
case1_0117,bangkok_normal,2025,6,372.6,10.6
case1_0117,bangkok_normal,2025,7,338.9,10.0
case1_0117,bangkok_normal,2025,8,235.8,9.3
case1_0117,bangkok_normal,2025,9,284.0,10.0
case1_0117,bangkok_normal,2025,10,261.7,9.4
case1_0117,bangkok_normal,2025,11,280.1,10.2
case1_0117,bangkok_normal,2025,12,230.1,12.4
case1_0117,bangkok_normal,2026,1,233.8,11.3
case1_0117,bangkok_normal,2026,2,282.9,11.5
case1_0117,bangkok_normal,2026,3,334.5,11.6
case1_0117,bangkok_normal,2026,4,430.1,13.8
case1_0117,bangkok_normal,2026,5,382.1,12.1
case1_0117,bangkok_normal,2026,6,376.5,10.1
case1_0117,bangkok_normal,2026,7,354.9,10.3
case1_0117,bangkok_normal,2026,8,338.1,12.5
case1_0118,bangkok_normal,2024,3,749.0,6.9
case1_0118,bangkok_normal,2024,4,834.9,8.0
case1_0118,bangkok_normal,2024,5,732.4,8.1
case1_0118,bangkok_normal,2024,6,657.3,8.4
case1_0118,bangkok_normal,2024,7,640.4,7.4
case1_0118,bangkok_normal,2024,8,563.7,6.7
case1_0118,bangkok_normal,2024,9,560.5,6.9
case1_0118,bangkok_normal,2024,10,568.7,7.2
case1_0118,bangkok_normal,2024,11,463.6,7.3
case1_0118,bangkok_normal,2024,12,430.0,6.3
case1_0118,bangkok_normal,2025,1,455.4,7.3
case1_0118,bangkok_normal,2025,2,626.8,6.9
case1_0118,bangkok_normal,2025,3,576.4,6.9
case1_0118,bangkok_normal,2025,4,707.6,7.3
case1_0118,bangkok_normal,2025,5,692.5,8.4
case1_0118,bangkok_normal,2025,6,731.1,7.6
case1_0118,bangkok_normal,2025,7,649.8,6.8
case1_0118,bangkok_normal,2025,8,731.7,7.7
case1_0118,bangkok_normal,2025,9,654.9,8.6
case1_0118,bangkok_normal,2025,10,567.2,7.5
case1_0118,bangkok_normal,2025,11,573.8,7.8
case1_0118,bangkok_normal,2025,12,458.1,7.4
case1_0118,bangkok_normal,2026,1,526.6,6.4
case1_0118,bangkok_normal,2026,2,530.6,6.8
case1_0118,bangkok_normal,2026,3,619.1,6.3
case1_0118,bangkok_normal,2026,4,798.0,7.0
case1_0118,bangkok_normal,2026,5,855.2,6.8
case1_0118,bangkok_normal,2026,6,578.2,6.6
case1_0118,bangkok_normal,2026,7,706.5,6.2
case1_0118,bangkok_normal,2026,8,644.1,6.4
case1_0119,bangkok_normal,2024,3,329.9,12.2
case1_0119,bangkok_normal,2024,4,398.5,15.7
case1_0119,bangkok_normal,2024,5,359.6,16.0
case1_0119,bangkok_normal,2024,6,390.2,14.1
case1_0119,bangkok_normal,2024,7,391.1,11.7
case1_0119,bangkok_normal,2024,8,379.6,11.0
case1_0119,bangkok_normal,2024,9,323.1,12.5
case1_0119,bangkok_normal,2024,10,336.5,13.3
case1_0119,bangkok_normal,2024,11,315.7,10.3
case1_0119,bangkok_normal,2024,12,242.9,10.9
case1_0119,bangkok_normal,2025,1,297.6,13.6
case1_0119,bangkok_normal,2025,2,378.3,13.0
case1_0119,bangkok_normal,2025,3,455.4,15.4
case1_0119,bangkok_normal,2025,4,451.8,15.5
case1_0119,bangkok_normal,2025,5,493.9,12.8
case1_0119,bangkok_normal,2025,6,403.0,12.7
case1_0119,bangkok_normal,2025,7,404.7,12.7
case1_0119,bangkok_normal,2025,8,360.5,11.6
case1_0119,bangkok_normal,2025,9,340.1,11.1
case1_0119,bangkok_normal,2025,10,258.6,13.8
case1_0119,bangkok_normal,2025,11,301.5,11.6
case1_0119,bangkok_normal,2025,12,274.9,12.7
case1_0119,bangkok_normal,2026,1,279.0,11.6
case1_0119,bangkok_normal,2026,2,407.5,12.4
case1_0119,bangkok_normal,2026,3,387.4,13.8
case1_0119,bangkok_normal,2026,4,435.4,13.2
case1_0119,bangkok_normal,2026,5,404.7,14.1
case1_0119,bangkok_normal,2026,6,379.9,10.7
case1_0119,bangkok_normal,2026,7,416.9,12.6
case1_0119,bangkok_normal,2026,8,439.7,9.6
case1_0120,bangkok_normal,2024,3,1040.4,16.1
case1_0120,bangkok_normal,2024,4,994.0,16.9
case1_0120,bangkok_normal,2024,5,918.4,15.9
case1_0120,bangkok_normal,2024,6,873.8,15.2
case1_0120,bangkok_normal,2024,7,901.2,14.6
case1_0120,bangkok_normal,2024,8,712.1,13.2
case1_0120,bangkok_normal,2024,9,784.9,17.0
case1_0120,bangkok_normal,2024,10,818.5,14.8
case1_0120,bangkok_normal,2024,11,777.0,15.2
case1_0120,bangkok_normal,2024,12,694.2,13.3
case1_0120,bangkok_normal,2025,1,714.8,13.1
case1_0120,bangkok_normal,2025,2,798.8,13.6
case1_0120,bangkok_normal,2025,3,783.1,12.6
case1_0120,bangkok_normal,2025,4,1053.1,14.8
case1_0120,bangkok_normal,2025,5,953.2,14.6
case1_0120,bangkok_normal,2025,6,889.4,16.4
case1_0120,bangkok_normal,2025,7,926.4,13.3
case1_0120,bangkok_normal,2025,8,1006.7,13.2
case1_0120,bangkok_normal,2025,9,862.1,12.5
case1_0120,bangkok_normal,2025,10,855.5,15.4
case1_0120,bangkok_normal,2025,11,696.7,13.1
case1_0120,bangkok_normal,2025,12,653.0,13.6
case1_0120,bangkok_normal,2026,1,680.0,14.5
case1_0120,bangkok_normal,2026,2,922.4,14.1
case1_0120,bangkok_normal,2026,3,952.1,12.8
case1_0120,bangkok_normal,2026,4,1065.9,12.7
case1_0120,bangkok_normal,2026,5,1155.5,15.5
case1_0120,bangkok_normal,2026,6,985.4,12.9
case1_0120,bangkok_normal,2026,7,812.0,14.2
case1_0120,bangkok_normal,2026,8,1063.1,14.1
case1_0121,bangkok_normal,2024,3,780.9,25.8
case1_0121,bangkok_normal,2024,4,855.6,30.8
case1_0121,bangkok_normal,2024,5,969.0,31.6
case1_0121,bangkok_normal,2024,6,816.4,29.7
case1_0121,bangkok_normal,2024,7,580.4,28.2
case1_0121,bangkok_normal,2024,8,764.5,22.8
case1_0121,bangkok_normal,2024,9,658.6,25.9
case1_0121,bangkok_normal,2024,10,723.1,26.6
case1_0121,bangkok_normal,2024,11,799.2,28.1
case1_0121,bangkok_normal,2024,12,614.0,29.0
case1_0121,bangkok_normal,2025,1,678.4,21.3
case1_0121,bangkok_normal,2025,2,774.3,23.0
case1_0121,bangkok_normal,2025,3,1010.5,23.5
case1_0121,bangkok_normal,2025,4,932.2,26.6
case1_0121,bangkok_normal,2025,5,933.9,26.3
case1_0121,bangkok_normal,2025,6,921.0,24.8
case1_0121,bangkok_normal,2025,7,812.1,26.8
case1_0121,bangkok_normal,2025,8,876.8,22.3
case1_0121,bangkok_normal,2025,9,738.3,20.7
case1_0121,bangkok_normal,2025,10,862.7,20.1
case1_0121,bangkok_normal,2025,11,896.5,21.2
case1_0121,bangkok_normal,2025,12,658.2,18.6
case1_0121,bangkok_normal,2026,1,671.6,20.7
case1_0121,bangkok_normal,2026,2,851.9,22.2
case1_0121,bangkok_normal,2026,3,814.0,21.9
case1_0121,bangkok_normal,2026,4,848.4,26.4
case1_0121,bangkok_normal,2026,5,1032.9,24.7
case1_0121,bangkok_normal,2026,6,922.2,26.0
case1_0121,bangkok_normal,2026,7,815.9,23.1
case1_0121,bangkok_normal,2026,8,798.1,22.5
case1_0122,bangkok_normal,2024,3,364.2,13.2
case1_0122,bangkok_normal,2024,4,368.0,17.8
case1_0122,bangkok_normal,2024,5,398.5,17.3
case1_0122,bangkok_normal,2024,6,332.0,16.8
case1_0122,bangkok_normal,2024,7,344.5,13.9
case1_0122,bangkok_normal,2024,8,320.9,13.9
case1_0122,bangkok_normal,2024,9,338.8,14.6
case1_0122,bangkok_normal,2024,10,266.0,14.4
case1_0122,bangkok_normal,2024,11,234.6,15.5
case1_0122,bangkok_normal,2024,12,208.5,15.7
case1_0122,bangkok_normal,2025,1,202.4,18.5
case1_0122,bangkok_normal,2025,2,283.1,16.9
case1_0122,bangkok_normal,2025,3,406.2,18.7
case1_0122,bangkok_normal,2025,4,457.8,16.7
case1_0122,bangkok_normal,2025,5,420.6,14.1
case1_0122,bangkok_normal,2025,6,382.2,15.1
case1_0122,bangkok_normal,2025,7,348.2,13.2
case1_0122,bangkok_normal,2025,8,413.5,15.0
case1_0122,bangkok_normal,2025,9,332.2,14.0
case1_0122,bangkok_normal,2025,10,286.4,12.0
case1_0122,bangkok_normal,2025,11,336.9,16.6
case1_0122,bangkok_normal,2025,12,269.2,14.0
case1_0122,bangkok_normal,2026,1,336.1,12.0
case1_0122,bangkok_normal,2026,2,342.3,15.7
case1_0122,bangkok_normal,2026,3,430.4,15.0
case1_0122,bangkok_normal,2026,4,507.2,18.1
case1_0122,bangkok_normal,2026,5,428.3,15.6
case1_0122,bangkok_normal,2026,6,366.3,14.7
case1_0122,bangkok_normal,2026,7,386.8,15.5
case1_0122,bangkok_normal,2026,8,382.7,16.0
case1_0123,bangkok_normal,2024,3,633.5,15.3
case1_0123,bangkok_normal,2024,4,743.5,17.7
case1_0123,bangkok_normal,2024,5,691.4,15.5
case1_0123,bangkok_normal,2024,6,606.4,17.0
case1_0123,bangkok_normal,2024,7,489.1,14.1
case1_0123,bangkok_normal,2024,8,560.9,15.0
case1_0123,bangkok_normal,2024,9,525.4,14.7
case1_0123,bangkok_normal,2024,10,487.0,12.5
case1_0123,bangkok_normal,2024,11,553.7,13.5
case1_0123,bangkok_normal,2024,12,374.8,12.9
case1_0123,bangkok_normal,2025,1,489.8,12.0
case1_0123,bangkok_normal,2025,2,544.5,14.0
case1_0123,bangkok_normal,2025,3,642.2,14.9
case1_0123,bangkok_normal,2025,4,682.5,15.3
case1_0123,bangkok_normal,2025,5,564.1,15.0
case1_0123,bangkok_normal,2025,6,581.2,14.5
case1_0123,bangkok_normal,2025,7,587.9,13.8
case1_0123,bangkok_normal,2025,8,603.6,14.2
case1_0123,bangkok_normal,2025,9,533.7,13.1
case1_0123,bangkok_normal,2025,10,409.3,17.1
case1_0123,bangkok_normal,2025,11,403.0,12.9
case1_0123,bangkok_normal,2025,12,484.3,12.1
case1_0123,bangkok_normal,2026,1,416.4,12.3
case1_0123,bangkok_normal,2026,2,600.8,16.5
case1_0123,bangkok_normal,2026,3,597.0,13.7
case1_0123,bangkok_normal,2026,4,692.3,15.8
case1_0123,bangkok_normal,2026,5,726.8,15.8
case1_0123,bangkok_normal,2026,6,594.5,15.5
case1_0123,bangkok_normal,2026,7,672.6,16.4
case1_0123,bangkok_normal,2026,8,605.2,16.6
case1_0124,bangkok_normal,2024,3,479.8,24.0
case1_0124,bangkok_normal,2024,4,563.6,21.7
case1_0124,bangkok_normal,2024,5,468.2,21.5
case1_0124,bangkok_normal,2024,6,510.5,22.1
case1_0124,bangkok_normal,2024,7,402.5,16.5
case1_0124,bangkok_normal,2024,8,451.5,17.7
case1_0124,bangkok_normal,2024,9,384.1,19.3
case1_0124,bangkok_normal,2024,10,375.2,13.7
case1_0124,bangkok_normal,2024,11,449.9,15.5
case1_0124,bangkok_normal,2024,12,434.8,18.7
case1_0124,bangkok_normal,2025,1,474.1,19.9
case1_0124,bangkok_normal,2025,2,599.4,20.2
case1_0124,bangkok_normal,2025,3,579.8,21.9
case1_0124,bangkok_normal,2025,4,759.5,21.8
case1_0124,bangkok_normal,2025,5,579.9,21.8
case1_0124,bangkok_normal,2025,6,612.3,19.5
case1_0124,bangkok_normal,2025,7,529.2,19.3
case1_0124,bangkok_normal,2025,8,479.3,17.8
case1_0124,bangkok_normal,2025,9,514.7,20.3
case1_0124,bangkok_normal,2025,10,532.0,21.4
case1_0124,bangkok_normal,2025,11,531.5,21.3
case1_0124,bangkok_normal,2025,12,419.8,17.3
case1_0124,bangkok_normal,2026,1,424.8,15.7
case1_0124,bangkok_normal,2026,2,526.8,19.8
case1_0124,bangkok_normal,2026,3,609.1,20.6
case1_0124,bangkok_normal,2026,4,701.7,21.0
case1_0124,bangkok_normal,2026,5,659.4,18.7
case1_0124,bangkok_normal,2026,6,633.3,19.4
case1_0124,bangkok_normal,2026,7,471.8,16.6
case1_0124,bangkok_normal,2026,8,498.1,18.7
case1_0125,bangkok_normal,2024,3,770.9,8.1
case1_0125,bangkok_normal,2024,4,729.2,7.8
case1_0125,bangkok_normal,2024,5,782.9,6.3
case1_0125,bangkok_normal,2024,6,875.1,7.3
case1_0125,bangkok_normal,2024,7,667.6,7.7
case1_0125,bangkok_normal,2024,8,657.8,5.5
case1_0125,bangkok_normal,2024,9,711.7,5.8
case1_0125,bangkok_normal,2024,10,671.7,6.4
case1_0125,bangkok_normal,2024,11,764.6,7.0
case1_0125,bangkok_normal,2024,12,512.1,6.1
case1_0125,bangkok_normal,2025,1,480.3,5.8
case1_0125,bangkok_normal,2025,2,697.1,7.1
case1_0125,bangkok_normal,2025,3,686.3,6.9
case1_0125,bangkok_normal,2025,4,816.3,7.8
case1_0125,bangkok_normal,2025,5,811.1,6.7
case1_0125,bangkok_normal,2025,6,830.2,6.0
case1_0125,bangkok_normal,2025,7,773.1,7.1
case1_0125,bangkok_normal,2025,8,741.9,7.1
case1_0125,bangkok_normal,2025,9,643.7,7.4
case1_0125,bangkok_normal,2025,10,707.5,6.5
case1_0125,bangkok_normal,2025,11,891.3,6.1
case1_0125,bangkok_normal,2025,12,628.9,7.0
case1_0125,bangkok_normal,2026,1,587.3,5.6
case1_0125,bangkok_normal,2026,2,597.2,7.3
case1_0125,bangkok_normal,2026,3,711.1,8.2
case1_0125,bangkok_normal,2026,4,847.4,8.4
case1_0125,bangkok_normal,2026,5,805.3,7.1
case1_0125,bangkok_normal,2026,6,774.3,6.5
case1_0125,bangkok_normal,2026,7,862.0,6.6
case1_0125,bangkok_normal,2026,8,843.7,5.9
case1_0126,bangkok_normal,2024,3,266.8,15.1
case1_0126,bangkok_normal,2024,4,260.7,14.9
case1_0126,bangkok_normal,2024,5,284.2,16.0
case1_0126,bangkok_normal,2024,6,263.2,15.5
case1_0126,bangkok_normal,2024,7,269.5,15.1
case1_0126,bangkok_normal,2024,8,248.1,15.6
case1_0126,bangkok_normal,2024,9,239.2,15.9
case1_0126,bangkok_normal,2024,10,221.7,16.8
case1_0126,bangkok_normal,2024,11,224.4,14.4
case1_0126,bangkok_normal,2024,12,152.8,13.9
case1_0126,bangkok_normal,2025,1,167.0,14.9
case1_0126,bangkok_normal,2025,2,205.7,16.0
case1_0126,bangkok_normal,2025,3,237.2,20.4
case1_0126,bangkok_normal,2025,4,285.1,19.7
case1_0126,bangkok_normal,2025,5,284.1,15.8
case1_0126,bangkok_normal,2025,6,256.4,17.6
case1_0126,bangkok_normal,2025,7,225.7,18.1
case1_0126,bangkok_normal,2025,8,203.3,17.2
case1_0126,bangkok_normal,2025,9,222.4,14.9
case1_0126,bangkok_normal,2025,10,210.0,18.9
case1_0126,bangkok_normal,2025,11,179.2,15.6
case1_0126,bangkok_normal,2025,12,155.7,16.6
case1_0126,bangkok_normal,2026,1,138.3,16.6
case1_0126,bangkok_normal,2026,2,192.6,18.2
case1_0126,bangkok_normal,2026,3,228.8,21.3
case1_0126,bangkok_normal,2026,4,250.3,21.0
case1_0126,bangkok_normal,2026,5,291.6,18.4
case1_0126,bangkok_normal,2026,6,218.5,20.0
case1_0126,bangkok_normal,2026,7,229.1,17.3
case1_0126,bangkok_normal,2026,8,259.5,17.8
case1_0127,bangkok_normal,2024,3,530.2,20.5
case1_0127,bangkok_normal,2024,4,617.5,21.1
case1_0127,bangkok_normal,2024,5,486.1,20.4
case1_0127,bangkok_normal,2024,6,523.4,19.4
case1_0127,bangkok_normal,2024,7,448.4,20.1
case1_0127,bangkok_normal,2024,8,517.2,20.5
case1_0127,bangkok_normal,2024,9,439.9,19.9
case1_0127,bangkok_normal,2024,10,380.3,17.2
case1_0127,bangkok_normal,2024,11,407.7,16.7
case1_0127,bangkok_normal,2024,12,315.7,18.1
case1_0127,bangkok_normal,2025,1,394.7,20.9
case1_0127,bangkok_normal,2025,2,446.5,20.5
case1_0127,bangkok_normal,2025,3,504.0,20.0
case1_0127,bangkok_normal,2025,4,603.9,21.7
case1_0127,bangkok_normal,2025,5,506.9,18.9
case1_0127,bangkok_normal,2025,6,428.4,27.5
case1_0127,bangkok_normal,2025,7,464.9,25.7
case1_0127,bangkok_normal,2025,8,404.3,23.1
case1_0127,bangkok_normal,2025,9,366.4,23.1
case1_0127,bangkok_normal,2025,10,425.9,22.2
case1_0127,bangkok_normal,2025,11,426.9,26.0
case1_0127,bangkok_normal,2025,12,301.4,22.6
case1_0127,bangkok_normal,2026,1,316.2,23.0
case1_0127,bangkok_normal,2026,2,370.4,25.3
case1_0127,bangkok_normal,2026,3,553.5,23.9
case1_0127,bangkok_normal,2026,4,620.3,26.5
case1_0127,bangkok_normal,2026,5,528.2,26.8
case1_0127,bangkok_normal,2026,6,508.9,21.7
case1_0127,bangkok_normal,2026,7,398.3,24.2
case1_0127,bangkok_normal,2026,8,392.2,24.2
case1_0128,bangkok_normal,2024,3,641.6,8.9
case1_0128,bangkok_normal,2024,4,805.3,10.6
case1_0128,bangkok_normal,2024,5,635.4,9.2
case1_0128,bangkok_normal,2024,6,592.7,9.6
case1_0128,bangkok_normal,2024,7,613.0,9.3
case1_0128,bangkok_normal,2024,8,603.0,7.8
case1_0128,bangkok_normal,2024,9,568.8,8.8
case1_0128,bangkok_normal,2024,10,665.1,7.4
case1_0128,bangkok_normal,2024,11,584.0,8.7
case1_0128,bangkok_normal,2024,12,492.2,7.7
case1_0128,bangkok_normal,2025,1,451.6,8.0
case1_0128,bangkok_normal,2025,2,488.3,7.5
case1_0128,bangkok_normal,2025,3,592.7,8.8
case1_0128,bangkok_normal,2025,4,748.5,10.2
case1_0128,bangkok_normal,2025,5,724.6,8.8
case1_0128,bangkok_normal,2025,6,663.6,8.3
case1_0128,bangkok_normal,2025,7,585.2,8.9
case1_0128,bangkok_normal,2025,8,550.0,9.1
case1_0128,bangkok_normal,2025,9,522.6,6.6
case1_0128,bangkok_normal,2025,10,552.8,9.4
case1_0128,bangkok_normal,2025,11,563.4,9.0
case1_0128,bangkok_normal,2025,12,400.9,8.6
case1_0128,bangkok_normal,2026,1,469.8,8.0
case1_0128,bangkok_normal,2026,2,513.7,6.9
case1_0128,bangkok_normal,2026,3,650.5,8.9
case1_0128,bangkok_normal,2026,4,708.6,6.5
case1_0128,bangkok_normal,2026,5,791.3,7.0
case1_0128,bangkok_normal,2026,6,634.2,6.4
case1_0128,bangkok_normal,2026,7,600.6,6.4
case1_0128,bangkok_normal,2026,8,609.6,5.8
case1_0129,bangkok_normal,2024,3,214.4,22.1
case1_0129,bangkok_normal,2024,4,256.1,24.5
case1_0129,bangkok_normal,2024,5,240.1,24.0
case1_0129,bangkok_normal,2024,6,212.0,21.9
case1_0129,bangkok_normal,2024,7,174.5,21.1
case1_0129,bangkok_normal,2024,8,182.3,22.5
case1_0129,bangkok_normal,2024,9,157.1,19.9
case1_0129,bangkok_normal,2024,10,127.6,22.0
case1_0129,bangkok_normal,2024,11,161.0,20.7
case1_0129,bangkok_normal,2024,12,139.5,20.4
case1_0129,bangkok_normal,2025,1,132.6,23.3
case1_0129,bangkok_normal,2025,2,138.1,22.3
case1_0129,bangkok_normal,2025,3,165.3,25.2
case1_0129,bangkok_normal,2025,4,164.5,20.6
case1_0129,bangkok_normal,2025,5,204.8,21.6
case1_0129,bangkok_normal,2025,6,156.1,22.4
case1_0129,bangkok_normal,2025,7,167.8,26.3
case1_0129,bangkok_normal,2025,8,151.9,19.2
case1_0129,bangkok_normal,2025,9,131.3,20.6
case1_0129,bangkok_normal,2025,10,148.2,24.1
case1_0129,bangkok_normal,2025,11,144.0,20.5
case1_0129,bangkok_normal,2025,12,134.3,19.6
case1_0129,bangkok_normal,2026,1,117.8,20.9
case1_0129,bangkok_normal,2026,2,142.1,22.1
case1_0129,bangkok_normal,2026,3,137.8,26.3
case1_0129,bangkok_normal,2026,4,150.6,26.0
case1_0129,bangkok_normal,2026,5,221.5,27.1
case1_0129,bangkok_normal,2026,6,229.0,23.0
case1_0129,bangkok_normal,2026,7,188.3,20.7
case1_0129,bangkok_normal,2026,8,160.9,21.0
case1_0130,bangkok_normal,2024,3,219.2,19.5
case1_0130,bangkok_normal,2024,4,237.7,19.2
case1_0130,bangkok_normal,2024,5,253.5,18.8
case1_0130,bangkok_normal,2024,6,202.7,16.6
case1_0130,bangkok_normal,2024,7,219.0,16.6
case1_0130,bangkok_normal,2024,8,196.7,17.4
case1_0130,bangkok_normal,2024,9,210.1,18.2
case1_0130,bangkok_normal,2024,10,183.1,18.2
case1_0130,bangkok_normal,2024,11,191.4,15.3
case1_0130,bangkok_normal,2024,12,156.2,16.8
case1_0130,bangkok_normal,2025,1,169.1,16.1
case1_0130,bangkok_normal,2025,2,194.7,15.3
case1_0130,bangkok_normal,2025,3,187.1,19.6
case1_0130,bangkok_normal,2025,4,261.0,21.9
case1_0130,bangkok_normal,2025,5,240.4,19.9
case1_0130,bangkok_normal,2025,6,234.6,19.5
case1_0130,bangkok_normal,2025,7,220.7,19.2
case1_0130,bangkok_normal,2025,8,187.1,20.2
case1_0130,bangkok_normal,2025,9,165.6,19.0
case1_0130,bangkok_normal,2025,10,183.7,15.3
case1_0130,bangkok_normal,2025,11,171.3,19.6
case1_0130,bangkok_normal,2025,12,157.9,18.4
case1_0130,bangkok_normal,2026,1,152.2,16.1
case1_0130,bangkok_normal,2026,2,199.7,15.4
case1_0130,bangkok_normal,2026,3,226.9,18.4
case1_0130,bangkok_normal,2026,4,251.1,20.8
case1_0130,bangkok_normal,2026,5,225.5,21.6
case1_0130,bangkok_normal,2026,6,213.5,22.0
case1_0130,bangkok_normal,2026,7,218.8,19.3
case1_0130,bangkok_normal,2026,8,195.2,17.5
case1_0131,bangkok_normal,2024,3,157.6,13.2
case1_0131,bangkok_normal,2024,4,154.4,15.5
case1_0131,bangkok_normal,2024,5,159.8,17.2
case1_0131,bangkok_normal,2024,6,163.6,16.6
case1_0131,bangkok_normal,2024,7,156.3,15.3
case1_0131,bangkok_normal,2024,8,134.1,14.0
case1_0131,bangkok_normal,2024,9,116.5,13.6
case1_0131,bangkok_normal,2024,10,124.7,12.3
