household_id,case,year,month,elec_units,water_units
case3_0112,upcountry_normal,2024,7,220.4,13.2
case3_0112,upcountry_normal,2024,8,192.4,13.9
case3_0112,upcountry_normal,2024,9,187.4,16.5
case3_0112,upcountry_normal,2024,10,176.1,11.9
case3_0112,upcountry_normal,2024,11,101.1,10.6
case3_0112,upcountry_normal,2024,12,100.7,11.2
case3_0112,upcountry_normal,2025,1,121.0,10.2
case3_0112,upcountry_normal,2025,2,111.0,10.6
case3_0112,upcountry_normal,2025,3,206.5,14.1
case3_0112,upcountry_normal,2025,4,196.1,15.1
case3_0112,upcountry_normal,2025,5,237.5,16.1
case3_0112,upcountry_normal,2025,6,217.4,14.1
case3_0112,upcountry_normal,2025,7,154.7,12.6
case3_0112,upcountry_normal,2025,8,192.9,14.8
case3_0112,upcountry_normal,2025,9,196.3,14.9
case3_0112,upcountry_normal,2025,10,157.9,13.0
case3_0112,upcountry_normal,2025,11,127.8,11.7
case3_0112,upcountry_normal,2025,12,114.7,11.0
case3_0112,upcountry_normal,2026,1,124.4,9.9
case3_0112,upcountry_normal,2026,2,114.4,12.3
case3_0112,upcountry_normal,2026,3,198.9,13.5
case3_0112,upcountry_normal,2026,4,259.9,16.4
case3_0112,upcountry_normal,2026,5,236.2,14.9
case3_0112,upcountry_normal,2026,6,232.3,15.6
case3_0112,upcountry_normal,2026,7,237.4,15.4
case3_0112,upcountry_normal,2026,8,196.2,15.2
case3_0113,upcountry_normal,2024,3,217.8,11.8
case3_0113,upcountry_normal,2024,4,217.6,11.6
case3_0113,upcountry_normal,2024,5,214.6,11.1
case3_0113,upcountry_normal,2024,6,255.5,11.9
case3_0113,upcountry_normal,2024,7,261.9,12.1
case3_0113,upcountry_normal,2024,8,241.1,12.5
case3_0113,upcountry_normal,2024,9,214.2,11.3
case3_0113,upcountry_normal,2024,10,226.8,10.8
case3_0113,upcountry_normal,2024,11,212.1,9.7
case3_0113,upcountry_normal,2024,12,176.1,8.6
case3_0113,upcountry_normal,2025,1,218.9,10.0
case3_0113,upcountry_normal,2025,2,184.6,11.6
case3_0113,upcountry_normal,2025,3,228.5,11.5
case3_0113,upcountry_normal,2025,4,270.5,12.7
case3_0113,upcountry_normal,2025,5,301.6,12.8
case3_0113,upcountry_normal,2025,6,235.9,9.5
case3_0113,upcountry_normal,2025,7,237.8,11.2
case3_0113,upcountry_normal,2025,8,185.2,11.3
case3_0113,upcountry_normal,2025,9,210.8,11.8
case3_0113,upcountry_normal,2025,10,195.7,11.1
case3_0113,upcountry_normal,2025,11,190.7,10.5
case3_0113,upcountry_normal,2025,12,182.5,9.2
case3_0113,upcountry_normal,2026,1,169.9,10.0
case3_0113,upcountry_normal,2026,2,195.3,9.8
case3_0113,upcountry_normal,2026,3,196.4,11.6
case3_0113,upcountry_normal,2026,4,217.8,13.2
case3_0113,upcountry_normal,2026,5,210.8,11.1
case3_0113,upcountry_normal,2026,6,249.6,9.6
case3_0113,upcountry_normal,2026,7,237.2,11.4
case3_0113,upcountry_normal,2026,8,217.0,11.3
case3_0114,upcountry_normal,2024,3,105.2,12.2
case3_0114,upcountry_normal,2024,4,138.5,14.9
case3_0114,upcountry_normal,2024,5,151.0,16.5
case3_0114,upcountry_normal,2024,6,133.0,13.5
case3_0114,upcountry_normal,2024,7,136.3,17.6
case3_0114,upcountry_normal,2024,8,103.0,15.0
case3_0114,upcountry_normal,2024,9,97.2,14.4
case3_0114,upcountry_normal,2024,10,96.9,14.7
case3_0114,upcountry_normal,2024,11,71.5,11.6
case3_0114,upcountry_normal,2024,12,64.4,9.8
case3_0114,upcountry_normal,2025,1,64.7,11.0
case3_0114,upcountry_normal,2025,2,67.1,12.4
case3_0114,upcountry_normal,2025,3,105.7,16.3
case3_0114,upcountry_normal,2025,4,126.8,18.2
case3_0114,upcountry_normal,2025,5,109.2,15.6
case3_0114,upcountry_normal,2025,6,99.4,13.0
case3_0114,upcountry_normal,2025,7,97.2,16.0
case3_0114,upcountry_normal,2025,8,91.7,14.8
case3_0114,upcountry_normal,2025,9,111.5,13.8
case3_0114,upcountry_normal,2025,10,90.6,13.2
case3_0114,upcountry_normal,2025,11,65.7,13.2
case3_0114,upcountry_normal,2025,12,54.6,13.8
case3_0114,upcountry_normal,2026,1,74.0,14.1
case3_0114,upcountry_normal,2026,2,72.0,12.1
case3_0114,upcountry_normal,2026,3,103.0,14.4
case3_0114,upcountry_normal,2026,4,117.7,14.4
case3_0114,upcountry_normal,2026,5,119.6,13.3
case3_0114,upcountry_normal,2026,6,95.6,13.0
case3_0114,upcountry_normal,2026,7,108.1,14.0
case3_0114,upcountry_normal,2026,8,118.8,13.3
case3_0115,upcountry_normal,2024,3,536.1,4.9
case3_0115,upcountry_normal,2024,4,693.6,5.3
case3_0115,upcountry_normal,2024,5,734.5,4.7
case3_0115,upcountry_normal,2024,6,616.0,4.7
case3_0115,upcountry_normal,2024,7,732.3,5.3
case3_0115,upcountry_normal,2024,8,715.2,5.4
case3_0115,upcountry_normal,2024,9,689.4,5.4
case3_0115,upcountry_normal,2024,10,573.8,4.6
case3_0115,upcountry_normal,2024,11,267.9,4.6
case3_0115,upcountry_normal,2024,12,269.4,4.0
case3_0115,upcountry_normal,2025,1,274.0,4.5
case3_0115,upcountry_normal,2025,2,279.5,4.4
case3_0115,upcountry_normal,2025,3,575.2,4.8
case3_0115,upcountry_normal,2025,4,789.5,5.3
case3_0115,upcountry_normal,2025,5,817.8,5.0
case3_0115,upcountry_normal,2025,6,660.0,5.8
case3_0115,upcountry_normal,2025,7,673.8,6.0
case3_0115,upcountry_normal,2025,8,699.6,5.2
case3_0115,upcountry_normal,2025,9,633.1,4.3
case3_0115,upcountry_normal,2025,10,448.8,4.2
case3_0115,upcountry_normal,2025,11,323.5,4.1
case3_0115,upcountry_normal,2025,12,365.4,4.3
case3_0115,upcountry_normal,2026,1,255.9,4.0
case3_0115,upcountry_normal,2026,2,277.0,4.9
case3_0115,upcountry_normal,2026,3,492.1,4.6
case3_0115,upcountry_normal,2026,4,652.6,3.6
case3_0115,upcountry_normal,2026,5,628.8,4.1
case3_0115,upcountry_normal,2026,6,630.6,3.8
case3_0115,upcountry_normal,2026,7,474.3,3.6
case3_0115,upcountry_normal,2026,8,487.1,4.8
case3_0116,upcountry_normal,2024,3,192.1,6.6
case3_0116,upcountry_normal,2024,4,240.5,8.9
case3_0116,upcountry_normal,2024,5,280.3,10.5
case3_0116,upcountry_normal,2024,6,258.9,9.6
case3_0116,upcountry_normal,2024,7,256.4,8.0
case3_0116,upcountry_normal,2024,8,239.1,7.9
case3_0116,upcountry_normal,2024,9,201.1,8.6
case3_0116,upcountry_normal,2024,10,217.2,6.9
case3_0116,upcountry_normal,2024,11,159.0,6.4
case3_0116,upcountry_normal,2024,12,165.9,6.2
case3_0116,upcountry_normal,2025,1,141.8,7.7
case3_0116,upcountry_normal,2025,2,151.8,6.9
case3_0116,upcountry_normal,2025,3,220.1,8.4
case3_0116,upcountry_normal,2025,4,226.8,9.7
case3_0116,upcountry_normal,2025,5,255.8,9.3
case3_0116,upcountry_normal,2025,6,212.3,9.4
case3_0116,upcountry_normal,2025,7,183.1,8.2
case3_0116,upcountry_normal,2025,8,177.7,8.2
case3_0116,upcountry_normal,2025,9,151.1,7.6
case3_0116,upcountry_normal,2025,10,155.2,9.1
case3_0116,upcountry_normal,2025,11,121.8,6.5
case3_0116,upcountry_normal,2025,12,131.8,6.8
case3_0116,upcountry_normal,2026,1,113.5,7.0
case3_0116,upcountry_normal,2026,2,110.2,7.4
case3_0116,upcountry_normal,2026,3,150.5,7.7
case3_0116,upcountry_normal,2026,4,201.6,9.3
case3_0116,upcountry_normal,2026,5,198.4,9.2
case3_0116,upcountry_normal,2026,6,181.1,8.2
case3_0116,upcountry_normal,2026,7,178.9,9.6
case3_0116,upcountry_normal,2026,8,173.4,8.5
case3_0117,upcountry_normal,2024,3,761.8,6.7
case3_0117,upcountry_normal,2024,4,928.1,8.6
case3_0117,upcountry_normal,2024,5,986.9,8.2
case3_0117,upcountry_normal,2024,6,998.5,8.6
case3_0117,upcountry_normal,2024,7,699.3,9.1
case3_0117,upcountry_normal,2024,8,739.7,7.6
case3_0117,upcountry_normal,2024,9,825.1,6.6
case3_0117,upcountry_normal,2024,10,674.9,8.1
case3_0117,upcountry_normal,2024,11,450.7,5.9
case3_0117,upcountry_normal,2024,12,359.6,6.9
case3_0117,upcountry_normal,2025,1,350.9,7.8
case3_0117,upcountry_normal,2025,2,394.2,7.0
case3_0117,upcountry_normal,2025,3,738.6,8.9
case3_0117,upcountry_normal,2025,4,924.3,7.3
case3_0117,upcountry_normal,2025,5,811.1,7.7
case3_0117,upcountry_normal,2025,6,780.9,8.7
case3_0117,upcountry_normal,2025,7,683.0,7.2
case3_0117,upcountry_normal,2025,8,745.1,7.0
case3_0117,upcountry_normal,2025,9,672.8,6.6
case3_0117,upcountry_normal,2025,10,597.4,7.2
case3_0117,upcountry_normal,2025,11,338.8,6.5
case3_0117,upcountry_normal,2025,12,380.4,6.7
case3_0117,upcountry_normal,2026,1,369.8,6.7
case3_0117,upcountry_normal,2026,2,348.4,6.0
case3_0117,upcountry_normal,2026,3,642.5,7.2
case3_0117,upcountry_normal,2026,4,895.2,7.3
case3_0117,upcountry_normal,2026,5,704.9,8.1
case3_0117,upcountry_normal,2026,6,747.6,7.8
case3_0117,upcountry_normal,2026,7,714.5,7.0
case3_0117,upcountry_normal,2026,8,635.7,7.3
case3_0118,upcountry_normal,2024,3,175.8,20.8
case3_0118,upcountry_normal,2024,4,272.6,25.5
case3_0118,upcountry_normal,2024,5,229.2,24.3
case3_0118,upcountry_normal,2024,6,208.3,21.1
case3_0118,upcountry_normal,2024,7,215.6,20.0
case3_0118,upcountry_normal,2024,8,183.2,21.0
case3_0118,upcountry_normal,2024,9,198.6,18.3
case3_0118,upcountry_normal,2024,10,210.5,17.8
case3_0118,upcountry_normal,2024,11,138.8,21.5
case3_0118,upcountry_normal,2024,12,143.1,20.0
case3_0118,upcountry_normal,2025,1,126.8,17.2
case3_0118,upcountry_normal,2025,2,126.1,19.9
case3_0118,upcountry_normal,2025,3,166.4,21.2
case3_0118,upcountry_normal,2025,4,267.3,22.5
case3_0118,upcountry_normal,2025,5,246.7,23.4
case3_0118,upcountry_normal,2025,6,255.3,23.6
case3_0118,upcountry_normal,2025,7,254.0,19.4
case3_0118,upcountry_normal,2025,8,159.6,19.6
case3_0118,upcountry_normal,2025,9,168.2,19.4
case3_0118,upcountry_normal,2025,10,188.4,17.9
case3_0118,upcountry_normal,2025,11,147.7,18.2
case3_0118,upcountry_normal,2025,12,144.1,13.3
case3_0118,upcountry_normal,2026,1,124.1,20.3
case3_0118,upcountry_normal,2026,2,138.6,19.2
case3_0118,upcountry_normal,2026,3,178.0,18.3
case3_0118,upcountry_normal,2026,4,331.1,18.4
case3_0118,upcountry_normal,2026,5,241.3,19.3
case3_0118,upcountry_normal,2026,6,221.2,19.4
case3_0118,upcountry_normal,2026,7,209.6,20.4
case3_0118,upcountry_normal,2026,8,162.4,21.9
case3_0119,upcountry_normal,2024,3,544.3,10.5
case3_0119,upcountry_normal,2024,4,650.1,12.0
case3_0119,upcountry_normal,2024,5,593.2,8.3
case3_0119,upcountry_normal,2024,6,666.1,9.0
case3_0119,upcountry_normal,2024,7,541.5,10.4
case3_0119,upcountry_normal,2024,8,582.1,9.6
case3_0119,upcountry_normal,2024,9,479.2,9.3
case3_0119,upcountry_normal,2024,10,488.3,9.4
case3_0119,upcountry_normal,2024,11,356.0,8.1
case3_0119,upcountry_normal,2024,12,329.2,7.8
case3_0119,upcountry_normal,2025,1,392.3,7.4
case3_0119,upcountry_normal,2025,2,372.3,9.3
case3_0119,upcountry_normal,2025,3,494.3,9.9
case3_0119,upcountry_normal,2025,4,639.2,10.7
case3_0119,upcountry_normal,2025,5,575.3,12.1
case3_0119,upcountry_normal,2025,6,583.7,13.6
case3_0119,upcountry_normal,2025,7,445.9,12.6
case3_0119,upcountry_normal,2025,8,555.1,12.5
case3_0119,upcountry_normal,2025,9,505.3,11.2
case3_0119,upcountry_normal,2025,10,423.2,13.6
case3_0119,upcountry_normal,2025,11,324.6,11.9
case3_0119,upcountry_normal,2025,12,312.4,12.5
case3_0119,upcountry_normal,2026,1,336.4,10.8
case3_0119,upcountry_normal,2026,2,346.4,8.8
case3_0119,upcountry_normal,2026,3,476.7,12.2
case3_0119,upcountry_normal,2026,4,590.6,10.6
case3_0119,upcountry_normal,2026,5,585.9,11.1
case3_0119,upcountry_normal,2026,6,557.8,12.0
case3_0119,upcountry_normal,2026,7,550.0,14.1
case3_0119,upcountry_normal,2026,8,491.6,14.6
case3_0120,upcountry_normal,2024,3,655.6,8.7
case3_0120,upcountry_normal,2024,4,1014.3,8.2
case3_0120,upcountry_normal,2024,5,793.8,6.8
case3_0120,upcountry_normal,2024,6,742.9,8.7
case3_0120,upcountry_normal,2024,7,792.5,7.2
case3_0120,upcountry_normal,2024,8,639.6,8.5
case3_0120,upcountry_normal,2024,9,629.1,7.8
case3_0120,upcountry_normal,2024,10,540.6,7.6
case3_0120,upcountry_normal,2024,11,352.3,7.0
case3_0120,upcountry_normal,2024,12,385.7,7.0
case3_0120,upcountry_normal,2025,1,323.6,6.1
case3_0120,upcountry_normal,2025,2,274.4,6.5
case3_0120,upcountry_normal,2025,3,481.8,6.8
case3_0120,upcountry_normal,2025,4,706.9,7.7
case3_0120,upcountry_normal,2025,5,759.3,6.7
case3_0120,upcountry_normal,2025,6,475.6,7.5
case3_0120,upcountry_normal,2025,7,585.8,7.6
case3_0120,upcountry_normal,2025,8,631.0,6.6
case3_0120,upcountry_normal,2025,9,624.0,7.1
case3_0120,upcountry_normal,2025,10,526.6,7.2
case3_0120,upcountry_normal,2025,11,342.6,6.1
case3_0120,upcountry_normal,2025,12,342.8,5.8
case3_0120,upcountry_normal,2026,1,347.3,5.1
case3_0120,upcountry_normal,2026,2,358.4,5.4
case3_0120,upcountry_normal,2026,3,615.1,5.9
case3_0120,upcountry_normal,2026,4,849.9,7.9
case3_0120,upcountry_normal,2026,5,802.3,7.8
case3_0120,upcountry_normal,2026,6,643.1,6.9
case3_0120,upcountry_normal,2026,7,646.5,7.5
case3_0120,upcountry_normal,2026,8,577.7,7.2
case3_0121,upcountry_normal,2024,3,135.1,5.9
case3_0121,upcountry_normal,2024,4,180.7,6.8
case3_0121,upcountry_normal,2024,5,163.0,6.2
case3_0121,upcountry_normal,2024,6,154.5,6.6
case3_0121,upcountry_normal,2024,7,146.6,6.2
case3_0121,upcountry_normal,2024,8,149.2,6.8
case3_0121,upcountry_normal,2024,9,143.6,6.6
case3_0121,upcountry_normal,2024,10,131.5,6.9
case3_0121,upcountry_normal,2024,11,67.3,5.7
case3_0121,upcountry_normal,2024,12,65.7,5.3
case3_0121,upcountry_normal,2025,1,60.4,5.1
case3_0121,upcountry_normal,2025,2,61.0,5.6
case3_0121,upcountry_normal,2025,3,107.7,4.7
case3_0121,upcountry_normal,2025,4,171.2,6.4
case3_0121,upcountry_normal,2025,5,168.8,5.6
case3_0121,upcountry_normal,2025,6,171.7,4.3
case3_0121,upcountry_normal,2025,7,147.4,4.5
case3_0121,upcountry_normal,2025,8,122.5,4.9
case3_0121,upcountry_normal,2025,9,118.4,4.4
case3_0121,upcountry_normal,2025,10,84.1,4.0
case3_0121,upcountry_normal,2025,11,47.3,4.5
case3_0121,upcountry_normal,2025,12,60.5,4.7
case3_0121,upcountry_normal,2026,1,56.7,4.1
case3_0121,upcountry_normal,2026,2,54.0,4.8
case3_0121,upcountry_normal,2026,3,114.4,5.7
case3_0121,upcountry_normal,2026,4,143.9,5.7
case3_0121,upcountry_normal,2026,5,133.0,5.5
case3_0121,upcountry_normal,2026,6,124.1,4.8
case3_0121,upcountry_normal,2026,7,124.2,5.6
case3_0121,upcountry_normal,2026,8,132.1,4.6
case3_0122,upcountry_normal,2024,3,332.0,10.1
case3_0122,upcountry_normal,2024,4,410.6,11.6
case3_0122,upcountry_normal,2024,5,378.3,12.2
case3_0122,upcountry_normal,2024,6,347.4,11.1
case3_0122,upcountry_normal,2024,7,425.7,11.6
case3_0122,upcountry_normal,2024,8,339.4,10.8
case3_0122,upcountry_normal,2024,9,305.4,9.4
case3_0122,upcountry_normal,2024,10,350.0,9.7
case3_0122,upcountry_normal,2024,11,278.9,8.3
case3_0122,upcountry_normal,2024,12,297.5,9.5
case3_0122,upcountry_normal,2025,1,313.1,9.5
case3_0122,upcountry_normal,2025,2,286.4,10.5
case3_0122,upcountry_normal,2025,3,334.7,9.4
case3_0122,upcountry_normal,2025,4,362.6,11.6
case3_0122,upcountry_normal,2025,5,350.5,11.1
case3_0122,upcountry_normal,2025,6,324.5,12.2
case3_0122,upcountry_normal,2025,7,387.7,10.4
case3_0122,upcountry_normal,2025,8,277.6,9.3
case3_0122,upcountry_normal,2025,9,234.1,10.2
case3_0122,upcountry_normal,2025,10,242.6,9.5
case3_0122,upcountry_normal,2025,11,224.7,8.3
case3_0122,upcountry_normal,2025,12,242.5,9.5
case3_0122,upcountry_normal,2026,1,221.6,10.1
case3_0122,upcountry_normal,2026,2,221.4,9.8
case3_0122,upcountry_normal,2026,3,228.6,11.2
case3_0122,upcountry_normal,2026,4,258.3,10.7
case3_0122,upcountry_normal,2026,5,240.3,13.7
case3_0122,upcountry_normal,2026,6,224.5,12.7
case3_0122,upcountry_normal,2026,7,228.8,12.2
case3_0122,upcountry_normal,2026,8,202.8,12.0
case3_0123,upcountry_normal,2024,3,136.4,19.3
case3_0123,upcountry_normal,2024,4,180.7,19.4
case3_0123,upcountry_normal,2024,5,198.1,19.7
case3_0123,upcountry_normal,2024,6,198.4,19.5
case3_0123,upcountry_normal,2024,7,202.9,18.2
case3_0123,upcountry_normal,2024,8,181.8,19.2
case3_0123,upcountry_normal,2024,9,153.6,18.6
case3_0123,upcountry_normal,2024,10,150.2,18.2
case3_0123,upcountry_normal,2024,11,120.9,17.6
case3_0123,upcountry_normal,2024,12,113.8,19.2
case3_0123,upcountry_normal,2025,1,119.4,16.6
case3_0123,upcountry_normal,2025,2,124.9,17.4
case3_0123,upcountry_normal,2025,3,168.1,22.7
case3_0123,upcountry_normal,2025,4,200.8,20.3
case3_0123,upcountry_normal,2025,5,178.8,25.3
case3_0123,upcountry_normal,2025,6,162.8,23.4
case3_0123,upcountry_normal,2025,7,150.3,22.2
case3_0123,upcountry_normal,2025,8,156.4,22.2
case3_0123,upcountry_normal,2025,9,148.5,21.7
case3_0123,upcountry_normal,2025,10,140.7,20.9
case3_0123,upcountry_normal,2025,11,141.6,20.1
case3_0123,upcountry_normal,2025,12,136.5,16.4
case3_0123,upcountry_normal,2026,1,118.0,18.2
case3_0123,upcountry_normal,2026,2,128.0,16.0
case3_0123,upcountry_normal,2026,3,165.8,20.3
case3_0123,upcountry_normal,2026,4,216.8,22.1
case3_0123,upcountry_normal,2026,5,198.4,21.4
case3_0123,upcountry_normal,2026,6,200.6,23.1
case3_0123,upcountry_normal,2026,7,180.6,22.4
case3_0123,upcountry_normal,2026,8,169.9,25.5
case3_0124,upcountry_normal,2024,3,155.2,4.0
case3_0124,upcountry_normal,2024,4,183.0,4.6
case3_0124,upcountry_normal,2024,5,150.6,4.2
case3_0124,upcountry_normal,2024,6,166.0,4.6
case3_0124,upcountry_normal,2024,7,189.0,4.1
case3_0124,upcountry_normal,2024,8,155.1,4.6
case3_0124,upcountry_normal,2024,9,119.3,5.2
case3_0124,upcountry_normal,2024,10,116.9,3.9
case3_0124,upcountry_normal,2024,11,99.1,3.9
case3_0124,upcountry_normal,2024,12,93.8,2.8
case3_0124,upcountry_normal,2025,1,89.9,2.7
case3_0124,upcountry_normal,2025,2,76.1,3.9
case3_0124,upcountry_normal,2025,3,122.0,3.8
case3_0124,upcountry_normal,2025,4,148.9,4.6
case3_0124,upcountry_normal,2025,5,131.1,4.4
case3_0124,upcountry_normal,2025,6,132.5,4.3
case3_0124,upcountry_normal,2025,7,116.2,4.1
case3_0124,upcountry_normal,2025,8,126.8,4.2
case3_0124,upcountry_normal,2025,9,125.4,4.0
case3_0124,upcountry_normal,2025,10,98.0,3.1
case3_0124,upcountry_normal,2025,11,74.8,2.8
case3_0124,upcountry_normal,2025,12,71.7,3.6
case3_0124,upcountry_normal,2026,1,83.7,3.9
case3_0124,upcountry_normal,2026,2,74.0,3.0
case3_0124,upcountry_normal,2026,3,106.2,4.1
case3_0124,upcountry_normal,2026,4,161.7,4.0
case3_0124,upcountry_normal,2026,5,122.8,4.1
case3_0124,upcountry_normal,2026,6,130.2,4.0
case3_0124,upcountry_normal,2026,7,131.8,4.0
case3_0124,upcountry_normal,2026,8,88.7,3.7
case3_0125,upcountry_normal,2024,3,276.7,11.3
case3_0125,upcountry_normal,2024,4,355.4,11.5
case3_0125,upcountry_normal,2024,5,342.7,12.5
case3_0125,upcountry_normal,2024,6,284.9,11.5
case3_0125,upcountry_normal,2024,7,300.9,12.1
case3_0125,upcountry_normal,2024,8,296.4,12.5
case3_0125,upcountry_normal,2024,9,338.7,10.7
case3_0125,upcountry_normal,2024,10,316.2,9.7
case3_0125,upcountry_normal,2024,11,261.8,9.8
case3_0125,upcountry_normal,2024,12,239.1,9.6
case3_0125,upcountry_normal,2025,1,247.1,10.0
case3_0125,upcountry_normal,2025,2,273.1,9.5
case3_0125,upcountry_normal,2025,3,313.5,8.9
case3_0125,upcountry_normal,2025,4,336.4,11.4
case3_0125,upcountry_normal,2025,5,310.5,14.1
case3_0125,upcountry_normal,2025,6,350.3,12.1
case3_0125,upcountry_normal,2025,7,339.4,12.3
case3_0125,upcountry_normal,2025,8,313.6,10.9
case3_0125,upcountry_normal,2025,9,264.8,10.1
case3_0125,upcountry_normal,2025,10,275.1,10.6
case3_0125,upcountry_normal,2025,11,222.3,11.0
case3_0125,upcountry_normal,2025,12,269.0,11.0
case3_0125,upcountry_normal,2026,1,262.2,9.0
case3_0125,upcountry_normal,2026,2,254.2,9.6
case3_0125,upcountry_normal,2026,3,309.7,10.4
case3_0125,upcountry_normal,2026,4,420.7,11.0
case3_0125,upcountry_normal,2026,5,325.7,10.7
case3_0125,upcountry_normal,2026,6,318.3,10.9
case3_0125,upcountry_normal,2026,7,308.8,11.6
case3_0125,upcountry_normal,2026,8,300.2,12.3
case3_0126,upcountry_normal,2024,3,455.5,14.0
case3_0126,upcountry_normal,2024,4,510.0,16.3
case3_0126,upcountry_normal,2024,5,516.1,15.3
case3_0126,upcountry_normal,2024,6,493.2,12.6
case3_0126,upcountry_normal,2024,7,488.2,13.7
case3_0126,upcountry_normal,2024,8,428.9,14.2
case3_0126,upcountry_normal,2024,9,381.5,13.8
case3_0126,upcountry_normal,2024,10,343.2,14.9
case3_0126,upcountry_normal,2024,11,254.2,14.4
case3_0126,upcountry_normal,2024,12,231.7,12.2
case3_0126,upcountry_normal,2025,1,262.8,10.8
case3_0126,upcountry_normal,2025,2,215.0,14.1
case3_0126,upcountry_normal,2025,3,383.6,13.6
case3_0126,upcountry_normal,2025,4,463.2,17.4
case3_0126,upcountry_normal,2025,5,452.1,15.3
case3_0126,upcountry_normal,2025,6,566.8,15.5
case3_0126,upcountry_normal,2025,7,392.1,17.7
case3_0126,upcountry_normal,2025,8,339.2,15.8
case3_0126,upcountry_normal,2025,9,418.6,12.4
case3_0126,upcountry_normal,2025,10,334.3,13.5
case3_0126,upcountry_normal,2025,11,214.8,10.9
case3_0126,upcountry_normal,2025,12,232.2,13.8
case3_0126,upcountry_normal,2026,1,243.3,12.6
case3_0126,upcountry_normal,2026,2,265.6,13.9
case3_0126,upcountry_normal,2026,3,379.4,15.2
case3_0126,upcountry_normal,2026,4,482.5,15.3
case3_0126,upcountry_normal,2026,5,450.8,14.1
case3_0126,upcountry_normal,2026,6,442.0,14.8
case3_0126,upcountry_normal,2026,7,443.0,15.3
case3_0126,upcountry_normal,2026,8,392.0,15.4
case3_0127,upcountry_normal,2024,3,570.4,29.6
case3_0127,upcountry_normal,2024,4,602.2,30.6
case3_0127,upcountry_normal,2024,5,675.6,31.7
case3_0127,upcountry_normal,2024,6,590.6,33.9
case3_0127,upcountry_normal,2024,7,665.7,31.4
case3_0127,upcountry_normal,2024,8,611.3,37.7
case3_0127,upcountry_normal,2024,9,540.0,32.8
case3_0127,upcountry_normal,2024,10,468.8,32.8
case3_0127,upcountry_normal,2024,11,447.5,29.0
case3_0127,upcountry_normal,2024,12,486.6,29.0
case3_0127,upcountry_normal,2025,1,500.4,32.4
case3_0127,upcountry_normal,2025,2,562.7,29.1
case3_0127,upcountry_normal,2025,3,588.5,30.3
case3_0127,upcountry_normal,2025,4,741.5,32.8
case3_0127,upcountry_normal,2025,5,684.3,30.9
case3_0127,upcountry_normal,2025,6,685.6,33.1
case3_0127,upcountry_normal,2025,7,494.2,28.0
case3_0127,upcountry_normal,2025,8,649.7,29.8
case3_0127,upcountry_normal,2025,9,582.8,27.5
case3_0127,upcountry_normal,2025,10,554.3,26.9
case3_0127,upcountry_normal,2025,11,415.5,23.8
case3_0127,upcountry_normal,2025,12,364.0,24.0
case3_0127,upcountry_normal,2026,1,430.6,22.0
case3_0127,upcountry_normal,2026,2,406.6,22.4
case3_0127,upcountry_normal,2026,3,619.8,29.4
case3_0127,upcountry_normal,2026,4,711.2,31.9
case3_0127,upcountry_normal,2026,5,701.5,24.3
case3_0127,upcountry_normal,2026,6,684.6,29.7
case3_0127,upcountry_normal,2026,7,596.4,32.7
case3_0127,upcountry_normal,2026,8,474.0,32.6
case3_0128,upcountry_normal,2024,3,254.3,15.4
case3_0128,upcountry_normal,2024,4,286.2,15.9
case3_0128,upcountry_normal,2024,5,239.4,15.6
case3_0128,upcountry_normal,2024,6,250.1,16.8
case3_0128,upcountry_normal,2024,7,237.7,17.8
case3_0128,upcountry_normal,2024,8,268.1,14.2
case3_0128,upcountry_normal,2024,9,222.1,13.0
case3_0128,upcountry_normal,2024,10,144.0,14.2
case3_0128,upcountry_normal,2024,11,143.8,11.1
case3_0128,upcountry_normal,2024,12,165.6,9.9
case3_0128,upcountry_normal,2025,1,163.2,13.2
case3_0128,upcountry_normal,2025,2,164.8,12.5
case3_0128,upcountry_normal,2025,3,178.1,14.2
case3_0128,upcountry_normal,2025,4,302.4,12.8
case3_0128,upcountry_normal,2025,5,241.7,15.7
case3_0128,upcountry_normal,2025,6,226.8,14.5
case3_0128,upcountry_normal,2025,7,229.1,14.9
case3_0128,upcountry_normal,2025,8,208.6,14.7
case3_0128,upcountry_normal,2025,9,185.6,14.1
case3_0128,upcountry_normal,2025,10,195.1,10.4
case3_0128,upcountry_normal,2025,11,146.1,11.6
case3_0128,upcountry_normal,2025,12,189.4,12.9
case3_0128,upcountry_normal,2026,1,192.1,11.6
case3_0128,upcountry_normal,2026,2,173.6,13.0
case3_0128,upcountry_normal,2026,3,187.6,15.0
case3_0128,upcountry_normal,2026,4,267.7,15.1
case3_0128,upcountry_normal,2026,5,250.8,13.9
case3_0128,upcountry_normal,2026,6,294.6,14.3
case3_0128,upcountry_normal,2026,7,277.6,13.2
case3_0128,upcountry_normal,2026,8,248.4,13.0
case3_0129,upcountry_normal,2024,3,429.7,24.1
case3_0129,upcountry_normal,2024,4,590.1,25.2
case3_0129,upcountry_normal,2024,5,586.5,24.2
case3_0129,upcountry_normal,2024,6,580.5,23.5
case3_0129,upcountry_normal,2024,7,527.9,24.3
case3_0129,upcountry_normal,2024,8,625.7,20.7
case3_0129,upcountry_normal,2024,9,450.4,20.8
case3_0129,upcountry_normal,2024,10,470.7,18.8
case3_0129,upcountry_normal,2024,11,351.6,20.1
case3_0129,upcountry_normal,2024,12,339.3,18.4
case3_0129,upcountry_normal,2025,1,308.7,17.7
